       3.000000       0.000000    0.310287684E+06
       3.000000       0.250000    0.308571939E+06
       3.000000       0.500000    0.304425440E+06
       3.000000       0.750000    0.297082642E+06
       3.000000       1.000000    0.287757599E+06
       3.000000       1.250000    0.275494031E+06
       5.000000       0.000000    0.125556550E+06
       5.000000       0.250000    0.124772263E+06
       5.000000       0.500000    0.122949980E+06
       5.000000       0.750000    0.119576505E+06
       5.000000       1.000000    0.115042489E+06
       5.000000       1.250000    0.109309991E+06
       7.000000       0.000000    0.474056921E+05
       7.000000       0.250000    0.471147013E+05
       7.000000       0.500000    0.462849812E+05
       7.000000       0.750000    0.448378677E+05
       7.000000       1.000000    0.428530082E+05
       7.000000       1.250000    0.403960172E+05
      10.000000       0.000000    0.121460105E+05
      10.000000       0.250000    0.120619820E+05
      10.000000       0.500000    0.117956605E+05
      10.000000       0.750000    0.113608622E+05
      10.000000       1.000000    0.107622614E+05
      10.000000       1.250000    0.100232562E+05
      15.000000       0.000000    0.184742507E+04
      15.000000       0.250000    0.183087042E+04
      15.000000       0.500000    0.178086087E+04
      15.000000       0.750000    0.169849719E+04
      15.000000       1.000000    0.158602641E+04
      15.000000       1.250000    0.144893682E+04
      20.000000       0.000000    0.407849948E+03
      20.000000       0.250000    0.403180780E+03
      20.000000       0.500000    0.390021027E+03
      20.000000       0.750000    0.368523598E+03
      20.000000       1.000000    0.339658240E+03
      20.000000       1.250000    0.304300875E+03
      30.000000       0.000000    0.389453262E+02
      30.000000       0.250000    0.383950766E+02
      30.000000       0.500000    0.367376766E+02
      30.000000       0.750000    0.340674665E+02
      30.000000       1.000000    0.305310106E+02
      30.000000       1.250000    0.263600950E+02
      40.000000       0.000000    0.635263913E+01
      40.000000       0.250000    0.623772159E+01
      40.000000       0.500000    0.590869186E+01
      40.000000       0.750000    0.537386964E+01
      40.000000       1.000000    0.468738991E+01
      40.000000       1.250000    0.388648124E+01
      50.000000       0.000000    0.143766077E+01
      50.000000       0.250000    0.140676473E+01
      50.000000       0.500000    0.131722377E+01
      50.000000       0.750000    0.117647469E+01
      50.000000       1.000000    0.996572558E+00
      50.000000       1.250000    0.794065765E+00
      75.000000       0.000000    0.812462857E-01
      75.000000       0.250000    0.788276635E-01
      75.000000       0.500000    0.717428482E-01
      75.000000       0.750000    0.609912878E-01
      75.000000       1.000000    0.480248062E-01
      75.000000       1.250000    0.343463678E-01
     100.000000       0.000000    0.927126373E-02
     100.000000       0.250000    0.891006488E-02
     100.000000       0.500000    0.788491134E-02
     100.000000       0.750000    0.636926077E-02
     100.000000       1.000000    0.462983571E-02
     100.000000       1.250000    0.294769463E-02
     125.000000       0.000000    0.160033482E-02
     125.000000       0.250000    0.152481093E-02
     125.000000       0.500000    0.130881759E-02
     125.000000       0.750000    0.100237326E-02
     125.000000       1.000000    0.670248260E-03
     125.000000       1.250000    0.374937230E-03
     150.000000       0.000000    0.364206436E-03
     150.000000       0.250000    0.343414950E-03
     150.000000       0.500000    0.286327840E-03
     150.000000       0.750000    0.207556245E-03
     150.000000       1.000000    0.126855347E-03
     150.000000       1.250000    0.618883646E-04
     200.000000       0.000000    0.319877726E-04
     200.000000       0.250000    0.295542478E-04
     200.000000       0.500000    0.230838623E-04
     200.000000       0.750000    0.148085565E-04
     200.000000       1.000000    0.738562992E-05
     200.000000       1.250000    0.254872133E-05
